variant,trajectory_id,step,seed,latency_ms,peak_allocated_gib,peak_reserved_gib,mse,mae
baseline,49,40,49000082,202.47983900117103,5.94755744934082,6.0390625,0.0002466746373102,0.007670905906707
baseline,49,48,49000090,199.19575300082212,5.94755744934082,6.0390625,0.0002039511309703,0.006845876108855
baseline,49,56,49000098,201.6372100006265,5.94755744934082,6.0390625,0.0001560261152917,0.0069795241579413
baseline,5,0,5000042,194.39824400251385,5.9487714767456055,6.0390625,0.0001886331738205,0.0088389227166771
baseline,5,8,5000050,195.92845300212505,5.9487714767456055,6.0390625,9.14458796614781e-05,0.0059583708643913
baseline,5,16,5000058,193.4861380032089,5.9487714767456055,6.0390625,5.340654024621472e-05,0.0041049048304557
baseline,5,24,5000066,200.05071999912616,5.9487714767456055,6.0390625,0.0001372734404867,0.0067605795338749
baseline,5,32,5000074,200.0948460008658,5.9487714767456055,6.0390625,0.0001410057739121,0.0073404912836849
baseline,5,40,5000082,195.28206500035597,5.9487714767456055,6.0390625,4.884039299213328e-05,0.0039862929843366
baseline,5,48,5000090,192.023783998593,5.9487714767456055,6.0390625,7.872586138546467e-05,0.0049951379187405
baseline,5,56,5000098,194.83148099971004,5.9487714767456055,6.0390625,7.677516987314448e-05,0.005105058196932
baseline,11,0,11000042,200.95013600075615,5.94755744934082,6.0390625,0.0008327568066306,0.0158203337341547
baseline,11,8,11000050,194.7552759993414,5.94755744934082,6.0390625,0.0001912896113935,0.0078431461006402
baseline,11,16,11000058,192.8410260006785,5.94755744934082,6.0390625,0.0001460491475882,0.0071238791570067
baseline,11,24,11000066,195.9691699994437,5.94755744934082,6.0390625,0.0001088540957425,0.006350646726787
baseline,11,32,11000074,196.56098800260224,5.94755744934082,6.0390625,0.0001141665779869,0.0062814089469611
baseline,11,40,11000082,207.99513000019945,5.94755744934082,6.0390625,0.0001503348321421,0.0076406397856771
baseline,11,48,11000090,228.1035369996971,5.94755744934082,6.0390625,0.000156112917466,0.0062637361697852
baseline,11,56,11000098,196.09151600161567,5.94755744934082,6.0390625,0.0001916761684697,0.0070309531874954
baseline,10,0,10000042,195.6298750010319,5.947144985198975,6.0390625,0.0006128723616711,0.0153779666870832
baseline,10,8,10000050,197.21063500037417,5.947144985198975,6.0390625,0.0004176048969384,0.0104397749528288
baseline,10,16,10000058,201.088592002634,5.947144985198975,6.0390625,0.0001715888793114,0.0065821507014334
baseline,10,24,10000066,194.3388949985092,5.947144985198975,6.0390625,0.0001000736519927,0.0056340270675718
baseline,10,32,10000074,194.51260899950285,5.947144985198975,6.0390625,7.262525468831882e-05,0.0050770724192261
baseline,10,40,10000082,194.9561619985616,5.947144985198975,6.0390625,0.0002210015809396,0.0094976425170898
baseline,10,48,10000090,195.79900700045985,5.947144985198975,6.0390625,0.000185510245501,0.0088828150182962
baseline,10,56,10000098,201.3769350014627,5.947144985198975,6.0390625,0.0002473296481184,0.0090457862243056
baseline,15,0,15000042,192.6988049999636,5.94755744934082,6.0390625,0.0009635653696022,0.0176996644586324
baseline,15,8,15000050,196.24832699992112,5.94755744934082,6.0390625,0.0005559267592616,0.0106235817074775
baseline,15,16,15000058,194.04533700071624,5.94755744934082,6.0390625,0.0001273402594961,0.006650373339653
baseline,15,24,15000066,217.20736299903365,5.94755744934082,6.0390625,9.937832510331646e-05,0.005537481047213
baseline,15,32,15000074,223.33122399868444,5.94755744934082,6.0390625,0.0113522941246628,0.0322715006768703
baseline,15,40,15000082,198.85323899870852,5.94755744934082,6.0390625,0.0001149140152847,0.0060948245227336
baseline,15,48,15000090,202.0542950012896,5.94755744934082,6.0390625,8.211589010898024e-05,0.0048612467944622
baseline,15,56,15000098,196.2857729995449,5.94755744934082,6.0390625,8.016290667001158e-05,0.0050707110203802
baseline,20,0,20000042,196.09040500290573,5.947144985198975,6.0390625,0.0001710597716737,0.0082071833312511
baseline,20,8,20000050,205.28415099761327,5.947144985198975,6.0390625,6.660806684521958e-05,0.0047315801493823
baseline,20,16,20000058,197.97758599816007,5.947144985198975,6.0390625,5.963129297015257e-05,0.0047605163417756
baseline,20,24,20000066,195.27712499984773,5.947144985198975,6.0390625,9.29104135138914e-05,0.005315797869116
baseline,20,32,20000074,205.86829199964995,5.947144985198975,6.0390625,0.00043179988279,0.0088166864588856
baseline,20,40,20000082,203.61698199849343,5.947144985198975,6.0390625,0.0004951393930241,0.0096199382096529
baseline,20,48,20000090,204.2491800020798,5.947144985198975,6.0390625,0.0001646537421038,0.0066172583028674
baseline,20,56,20000098,199.8393230023794,5.947144985198975,6.0390625,0.0001243638107553,0.0061641824431717
baseline,23,0,23000042,206.35114299875568,5.94755744934082,6.0390625,0.0001173664350062,0.0063880798406898
baseline,23,8,23000050,198.34578600057284,5.94755744934082,6.0390625,0.000201496790396,0.0085431272163987
baseline,23,16,23000058,200.4941699997289,5.94755744934082,6.0390625,0.0002378030476393,0.0079555232077836
baseline,23,24,23000066,203.97365499957232,5.94755744934082,6.0390625,0.0003284552658442,0.0103245927020907
baseline,23,32,23000074,198.6007539999264,5.94755744934082,6.0390625,0.0001957093772944,0.0074262884445488
baseline,23,40,23000082,200.3626140030974,5.94755744934082,6.0390625,0.0001348221121588,0.0063625499606132
baseline,23,48,23000090,200.86430499941343,5.94755744934082,6.0390625,0.0001070283906301,0.0059702354483306
baseline,23,56,23000098,210.63797700116996,5.94755744934082,6.0390625,0.0011420582886785,0.0170385036617517
baseline,19,0,19000042,209.98943700033124,5.94755744934082,6.0390625,0.0001181052575702,0.00680738594383
